material_id,formula,formation_energy_per_atom,band_gap,source
JVASP-26323,PrBi2IO4,-2.03005,1.357,JARVIS
JVASP-50417,PrBiO4,-2.11726,0.719,JARVIS
JVASP-10668,PrCd3P3,-0.50603,0.497,JARVIS
JVASP-144478,PrCoO3,-2.42628,0.168,JARVIS
JVASP-63280,PrCrB4,-0.50011,0.169,JARVIS
JVASP-1783,PrCuO2,-2.40735,2.422,JARVIS
JVASP-11445,PrCuS2,-1.50561,1.127,JARVIS
JVASP-8108,PrCuSO,-2.10585,1.856,JARVIS
JVASP-10873,PrCuSe2,-1.29877,0.799,JARVIS
JVASP-119580,PrEr3S6,-2.26028,1.015,JARVIS
JVASP-37663,PrH3,-0.56089,0.362,JARVIS
JVASP-35314,PrHSe,-1.51528,2.104,JARVIS
JVASP-142204,PrHo3S6,-2.26029,1.014,JARVIS
JVASP-33803,PrI3,-1.37276,1.577,JARVIS
JVASP-104651,PrLuS3,-2.10379,0.742,JARVIS
JVASP-11117,PrLuSe3,-1.97043,0.553,JARVIS
JVASP-154548,PrMnGeO5,-2.43014,0.685,JARVIS
JVASP-145282,PrMoO5,-2.59524,2.315,JARVIS
JVASP-36365,PrN,-1.31577,1.765,JARVIS
JVASP-101057,PrNiBi,-0.69471,0.297,JARVIS
JVASP-112305,PrPS,-1.6961,0.379,JARVIS
JVASP-20946,PrPS4,-1.15451,2.385,JARVIS
JVASP-106752,PrPaO4,-3.90767,2.57,JARVIS
JVASP-22907,PrPtF7,-2.68034,2.467,JARVIS
JVASP-21246,PrRhO3,-2.30231,0.565,JARVIS
JVASP-88073,PrS2,-1.92578,0.513,JARVIS
JVASP-140786,PrSBr,-2.15071,2.576,JARVIS
JVASP-2316,PrSF,-3.22084,1.329,JARVIS
JVASP-133334,PrSI,-1.90365,2.081,JARVIS
JVASP-43072,PrSO,-2.73424,1.573,JARVIS
JVASP-49159,PrSbO4,-2.48577,2.263,JARVIS
JVASP-140253,PrScS3,-2.19117,1.817,JARVIS
JVASP-25001,PrTa3O9,-3.24113,3.341,JARVIS
JVASP-142741,PrTeAs,-1.28827,0.31,JARVIS
JVASP-35038,PrTeCl,-1.95649,0.503,JARVIS
JVASP-102691,PrTl2InTe4,-0.67075,1.108,JARVIS
JVASP-96458,PrTlMo2O8,-2.43802,3.461,JARVIS
JVASP-37118,PrTlSe2,-1.42275,1.227,JARVIS
JVASP-37117,PrTlTe2,-1.10461,0.682,JARVIS
JVASP-11798,PrVO4,-3.17295,2.83,JARVIS
JVASP-143697,PrWO5,-2.48554,0.808,JARVIS
JVASP-110549,PrZnAgP2,-0.69538,0.24,JARVIS
JVASP-3222,PrZnPO,-1.92765,1.152,JARVIS
JVASP-38396,PrZnSbO,-1.75469,0.108,JARVIS
JVASP-143806,PrZrNO2,-2.95792,1.998,JARVIS
JVASP-98073,PtCI2O,-0.38382,1.46,JARVIS
JVASP-5245,PtCl2,-0.36272,1.536,JARVIS
JVASP-10465,PtF4,-1.31207,1.297,JARVIS
JVASP-12896,PtI2,-0.12702,1.125,JARVIS
JVASP-12891,PtI3,-0.1441,0.503,JARVIS
JVASP-150983,PtN2,0.32675,1.489,JARVIS
JVASP-93928,PtO2,-0.63533,0.656,JARVIS
JVASP-3447,PtPbF6,-1.88221,1.949,JARVIS
JVASP-1254,PtS,-0.4428,0.435,JARVIS
JVASP-125,PtS2,-0.41533,0.721,JARVIS
JVASP-8675,PtS2Cl6,-0.28179,1.65,JARVIS
JVASP-13421,PtS2Cl8,-0.3246,1.8,JARVIS
JVASP-132489,PtS31,0.01473,1.374,JARVIS
JVASP-90010,PtS6N2,0.39534,0.463,JARVIS
JVASP-150008,PuBr3,-0.77819,0.186,JARVIS
JVASP-145372,Rb12Sn2As6O,-0.6332,0.339,JARVIS
JVASP-26744,Rb2Ag2GeS4,-0.75321,1.878,JARVIS
JVASP-100114,Rb2AgAsBr6,-1.02046,0.703,JARVIS
JVASP-107839,Rb2AgAsCl6,-1.26467,1.277,JARVIS
JVASP-99475,Rb2AgAsF6,-2.30169,2.376,JARVIS
JVASP-98568,Rb2AgAu3I8,-0.56698,0.688,JARVIS
JVASP-109248,Rb2AgBiBr6,-1.14702,1.236,JARVIS
JVASP-107625,Rb2AgBiCl6,-1.37297,1.739,JARVIS
JVASP-106452,Rb2AgBiF6,-2.41235,2.471,JARVIS
JVASP-110704,Rb2AgBiI6,-0.84518,0.741,JARVIS
JVASP-59034,Rb2AgCl3,-1.55734,3.016,JARVIS
JVASP-104528,Rb2AgIrF6,-2.06777,1.555,JARVIS
JVASP-99719,Rb2AgMoBr6,-1.02889,0.728,JARVIS
JVASP-102263,Rb2AgMoCl6,-1.33094,0.981,JARVIS
JVASP-105670,Rb2AgMoI6,-0.69211,0.278,JARVIS
JVASP-141198,Rb2AgPS4,-0.83393,2.174,JARVIS
JVASP-105671,Rb2AgSbBr6,-1.0824,0.825,JARVIS
JVASP-110702,Rb2AgSbCl6,-1.32963,1.291,JARVIS
JVASP-106221,Rb2AgSbF6,-2.37486,2.168,JARVIS
JVASP-25661,Rb2AgSbS4,-0.73068,1.351,JARVIS
JVASP-107416,Rb2AlAgBr6,-1.30782,1.14,JARVIS
JVASP-104819,Rb2AlAgF6,-3.00504,3.187,JARVIS
JVASP-102888,Rb2AlAuCl6,-1.46678,0.534,JARVIS
JVASP-111224,Rb2AlAuF6,-2.80707,1.313,JARVIS
JVASP-107854,Rb2AlCuF6,-2.97288,1.355,JARVIS
JVASP-100124,Rb2AlInBr6,-1.3395,1.945,JARVIS
JVASP-105681,Rb2AlInI6,-0.95346,1.085,JARVIS
JVASP-111677,Rb2AlOF5,-2.75329,1.02,JARVIS
JVASP-109486,Rb2AlTlBr6,-1.38509,2.643,JARVIS
JVASP-11125,Rb2As2Pt,-0.53737,0.295,JARVIS
JVASP-141718,Rb2As2Se6O,-0.45666,0.518,JARVIS
JVASP-11390,Rb2As3,-0.47057,0.469,JARVIS
JVASP-110698,Rb2AsAuF6,-2.13202,0.865,JARVIS
JVASP-135696,Rb2AuBr,-0.51449,3.036,JARVIS
JVASP-80243,Rb2AuI,-0.3582,3.273,JARVIS
JVASP-12792,Rb2B2Se7,-0.53304,1.733,JARVIS
JVASP-144202,Rb2Ba8MgSb6O2,-1.31798,0.653,JARVIS
JVASP-50339,Rb2Be2O3,-2.28605,3.426,JARVIS
JVASP-139939,Rb2Bi4Se7,-0.67922,0.742,JARVIS
JVASP-106447,Rb2BiAuCl6,-1.24571,0.568,JARVIS
JVASP-109240,Rb2BiAuF6,-2.22147,1.098,JARVIS
JVASP-38110,Rb2BrCl6F,-0.879,1.019,JARVIS
JVASP-8608,Rb2CaH4,-0.45202,3.369,JARVIS
JVASP-140006,Rb2Cd2O3,-1.26079,0.755,JARVIS
JVASP-22788,Rb2Cd3Se4,-0.8852,1.46,JARVIS
JVASP-8694,Rb2CdCl4,-1.68483,3.208,JARVIS
JVASP-155175,Rb2CdH4,-0.14841,1.476,JARVIS
JVASP-144796,Rb2CdI2Br2,-1.34742,2.995,JARVIS
JVASP-58864,Rb2CdO2,-1.2861,1.533,JARVIS
JVASP-97712,Rb2CdP2Se6,-0.63175,1.636,JARVIS
JVASP-106448,Rb2CeAgCl6,-1.85942,0.235,JARVIS
JVASP-102409,Rb2CeAgI6,-1.21434,0.156,JARVIS
JVASP-108856,Rb2CeAuCl6,-1.71678,0.134,JARVIS
JVASP-155302,Rb2CeBr6,-1.78934,1.35,JARVIS
JVASP-155303,Rb2CeI6,-1.37959,0.853,JARVIS
JVASP-99325,Rb2CoCl4,-1.48066,0.722,JARVIS
JVASP-12774,Rb2CoI4,-0.92879,0.528,JARVIS
JVASP-142012,Rb2CoPbN6O12,-0.75081,0.236,JARVIS
JVASP-147119,Rb2Cr2O7,-2.10237,2.516,JARVIS
JVASP-145810,Rb2CrI2Cl2,-1.3889,0.353,JARVIS
JVASP-11461,Rb2Cu2SnS4,-0.77317,0.953,JARVIS
JVASP-105655,Rb2CuAsF6,-2.30025,1.142,JARVIS
JVASP-111219,Rb2CuBiBr6,-1.13407,0.647,JARVIS
JVASP-51574,Rb2CuCl3,-1.55588,2.252,JARVIS
JVASP-55743,Rb2CuH4Cl4O2,-1.23177,0.658,JARVIS
JVASP-106195,Rb2CuMoCl6,-1.3018,0.988,JARVIS
JVASP-109242,Rb2CuSbBr6,-1.09353,0.442,JARVIS
JVASP-105668,Rb2CuSbCl6,-1.31416,0.746,JARVIS
JVASP-107132,Rb2DyAuCl6,-1.76808,1.988,JARVIS
JVASP-105055,Rb2DyCuCl6,-1.90313,2.539,JARVIS
JVASP-107851,Rb2ErAuCl6,-1.77351,1.939,JARVIS
JVASP-107408,Rb2ErCuCl6,-1.90783,2.525,JARVIS
JVASP-108597,Rb2GaAgCl6,-1.42491,0.764,JARVIS
JVASP-108596,Rb2GaAgF6,-2.60673,2.275,JARVIS
JVASP-108858,Rb2GaAuF6,-2.41027,0.63,JARVIS
JVASP-105000,Rb2GaCuF6,-2.58743,0.366,JARVIS
JVASP-10795,Rb2GeS3,-1.05829,2.136,JARVIS
JVASP-10569,Rb2GeSe3,-0.92146,1.351,JARVIS
JVASP-38173,Rb2H2C2O5,-1.48649,3.431,JARVIS
JVASP-53967,Rb2H4Pd,-0.31167,2.954,JARVIS
JVASP-51683,Rb2H4Pt,-0.42478,3.299,JARVIS
JVASP-102853,Rb2Hf2O5,-3.00898,1.807,JARVIS
JVASP-56825,Rb2Hg2PdBr8,-0.84186,1.358,JARVIS
JVASP-86695,Rb2Hg2PdCl8,-1.03341,1.641,JARVIS
JVASP-143698,Rb2Hg3Ge2S8,-0.53356,1.666,JARVIS
JVASP-155180,Rb2HgCl4,-1.39915,1.274,JARVIS
JVASP-2880,Rb2HgF4,-2.26991,1.806,JARVIS
JVASP-2409,Rb2HgO2,-1.13172,2.198,JARVIS
JVASP-76760,Rb2HgSe,-0.82751,1.984,JARVIS
JVASP-81079,Rb2HgTe,-0.79704,2.042,JARVIS
JVASP-119418,Rb2IO,-1.23795,0.54,JARVIS
JVASP-12779,Rb2In4O7,-1.69916,1.655,JARVIS
JVASP-109481,Rb2InAgCl6,-1.43602,0.86,JARVIS
JVASP-106454,Rb2InAgF6,-2.51174,1.629,JARVIS
JVASP-108864,Rb2InAsCl6,-1.31739,0.321,JARVIS
JVASP-103199,Rb2InAsF6,-2.40648,2.009,JARVIS
JVASP-107134,Rb2InAuF6,-2.3151,0.289,JARVIS
JVASP-110379,Rb2InBiCl6,-1.39891,1.055,JARVIS
JVASP-38103,Rb2InGaF6,-2.69906,3.308,JARVIS
JVASP-105679,Rb2InSbBr6,-1.13254,0.169,JARVIS
JVASP-102091,Rb2InSbCl6,-1.3575,0.585,JARVIS
JVASP-100121,Rb2InSbF6,-2.48114,1.869,JARVIS
JVASP-100572,Rb2IrAuF6,-1.85307,0.657,JARVIS
JVASP-57600,Rb2KCoF6,-2.64343,1.404,JARVIS
JVASP-99417,Rb2LaAgCl6,-1.89486,3.454,JARVIS
JVASP-104526,Rb2LaAuCl6,-1.7719,2.188,JARVIS
JVASP-141965,Rb2LaNb2ClO7,-2.82791,1.361,JARVIS
JVASP-31312,Rb2Li14Pb3O14,-1.80841,2.001,JARVIS
JVASP-107142,Rb2LiBiI6,-1.06471,1.912,JARVIS
JVASP-108599,Rb2LiGdCl6,-2.35432,2.747,JARVIS
JVASP-38120,Rb2LiInCl6,-1.72514,2.852,JARVIS
JVASP-102414,Rb2LiMoBr6,-1.33364,1.225,JARVIS
JVASP-109892,Rb2LiMoCl6,-1.64739,1.299,JARVIS
JVASP-100127,Rb2LiMoI6,-0.92132,1.035,JARVIS
JVASP-91420,Rb2LiNbS4,-1.36539,2.308,JARVIS
JVASP-102424,Rb2LiPrI6,-1.47638,2.898,JARVIS
JVASP-111237,Rb2LiRhF6,-2.61014,1.82,JARVIS
JVASP-109489,Rb2LiSbBr6,-1.3705,2.381,JARVIS
JVASP-108602,Rb2LiSbI6,-1.02363,1.73,JARVIS
JVASP-104538,Rb2LiTlBr6,-1.29914,0.441,JARVIS
JVASP-38116,Rb2LiTlCl6,-1.52904,1.495,JARVIS
JVASP-24425,Rb2LiVS4,-1.32779,1.493,JARVIS
JVASP-102093,Rb2LiYI6,-1.4688,2.967,JARVIS
JVASP-104797,Rb2LuCuCl6,-1.91029,2.457,JARVIS
JVASP-95568,Rb2MgH4,-0.353,3.469,JARVIS
JVASP-50452,Rb2MgO2,-1.90416,2.835,JARVIS
JVASP-8652,Rb2MnBr4,-1.40195,0.831,JARVIS
JVASP-3558,Rb2MnCl4,-1.68452,0.995,JARVIS
JVASP-90191,Rb2MnCl4O2,-1.38065,0.574,JARVIS
JVASP-109637,Rb2MnF4,-2.78285,1.486,JARVIS
JVASP-24958,Rb2MnF6,-2.84593,2.476,JARVIS
JVASP-121846,Rb2MnI4,-1.11711,1.75,JARVIS
JVASP-24360,Rb2MnP2S6,-0.77995,1.015,JARVIS
JVASP-87094,Rb2MnS2,-1.0549,1.0,JARVIS
JVASP-87096,Rb2MnSe2,-0.96495,1.021,JARVIS
JVASP-87098,Rb2MnTe2,-0.77189,0.856,JARVIS
JVASP-121847,Rb2MnTe2S6,-0.56576,0.856,JARVIS
JVASP-24261,Rb2Mo3O10,-2.23693,3.349,JARVIS
JVASP-145764,Rb2MoAs2O9,-1.78317,2.613,JARVIS
JVASP-143805,Rb2MoO2F4,-2.64166,1.62,JARVIS
JVASP-142121,Rb2MoS2O2,-1.72271,2.035,JARVIS
JVASP-112412,Rb2Na4Co2O5,-1.35139,0.148,JARVIS
JVASP-107419,Rb2NaAsCl6,-1.5447,3.113,JARVIS
JVASP-106924,Rb2NaAuF6,-2.26216,0.572,JARVIS
JVASP-106460,Rb2NaBiBr6,-1.4044,3.066,JARVIS
JVASP-110376,Rb2NaCeF6,-3.40767,0.383,JARVIS
JVASP-111142,Rb2NaCoF6,-2.67369,1.208,JARVIS
JVASP-108689,Rb2NaCrCl6,-1.7478,1.44,JARVIS
JVASP-57079,Rb2NaCrF6,-3.01892,2.14,JARVIS
JVASP-109830,Rb2NaGaBr6,-1.41701,1.346,JARVIS
JVASP-103208,Rb2NaGaCl6,-1.70208,2.772,JARVIS
JVASP-109005,Rb2NaInBr6,-1.44907,1.746,JARVIS
JVASP-38084,Rb2NaInCl6,-1.71671,3.093,JARVIS
JVASP-107138,Rb2NaIrF6,-2.49109,2.234,JARVIS
JVASP-24947,Rb2NaMnF6,-2.89316,0.361,JARVIS
JVASP-154319,Rb2NaMnO4,-1.92967,1.169,JARVIS
JVASP-110377,Rb2NaMoBr6,-1.30364,1.327,JARVIS
JVASP-108863,Rb2NaMoCl6,-1.63748,1.382,JARVIS
JVASP-57084,Rb2NaMoF6,-2.82768,1.878,JARVIS
JVASP-102415,Rb2NaMoI6,-0.94704,1.084,JARVIS
JVASP-102416,Rb2NaNdI6,-1.47086,3.054,JARVIS
JVASP-110076,Rb2NaPdF6,-2.43975,0.425,JARVIS
JVASP-110714,Rb2NaPrI6,-1.469,3.052,JARVIS
JVASP-11163,Rb2NaRhF6,-2.57483,1.957,JARVIS
JVASP-109256,Rb2NaSbBr6,-1.35711,2.501,JARVIS
JVASP-38082,Rb2NaSbCl6,-1.59888,3.146,JARVIS
JVASP-105684,Rb2NaSbI6,-0.99681,2.033,JARVIS
JVASP-100128,Rb2NaScBr6,-1.82853,3.067,JARVIS
JVASP-110378,Rb2NaScI6,-1.40184,2.148,JARVIS
JVASP-107139,Rb2NaTlBr6,-1.28787,0.723,JARVIS
JVASP-38100,Rb2NaTlCl6,-1.51716,1.786,JARVIS
JVASP-116600,Rb2Nb3Br9,-1.24231,1.042,JARVIS
JVASP-11207,Rb2NbAgS4,-1.11575,2.22,JARVIS
JVASP-10562,Rb2NbAgSe4,-0.96916,1.836,JARVIS
JVASP-102404,Rb2NbAuF6,-2.45124,0.26,JARVIS
JVASP-11381,Rb2NbCuS4,-1.17569,2.018,JARVIS
JVASP-11382,Rb2NbCuSe4,-1.00273,1.706,JARVIS
JVASP-99381,Rb2NdAgBr6,-1.57769,3.182,JARVIS
JVASP-104818,Rb2NdAgI6,-1.2312,2.626,JARVIS
JVASP-102898,Rb2NdAuCl6,-1.71646,1.978,JARVIS
JVASP-110679,Rb2NdCuBr6,-1.5811,2.217,JARVIS
JVASP-100095,Rb2NdCuCl6,-1.85316,2.452,JARVIS
JVASP-89949,Rb2Ni3S4,-0.82076,0.764,JARVIS
JVASP-11468,Rb2Ni3Se4,-0.6709,0.487,JARVIS
JVASP-100769,Rb2NiAs2,-0.46948,0.275,JARVIS
JVASP-94994,Rb2NiF4,-2.4867,0.455,JARVIS
JVASP-90503,Rb2NiF6,-2.36246,1.606,JARVIS
JVASP-3372,Rb2NiO2,-1.30766,1.002,JARVIS
JVASP-108007,Rb2NiP2,-0.54729,0.609,JARVIS
JVASP-147303,Rb2NiP2S6,-0.7047,0.504,JARVIS
JVASP-35385,Rb2NpO4,-2.74793,0.382,JARVIS
JVASP-104796,Rb2O,-1.17677,1.354,JARVIS
JVASP-103346,Rb2P2Pd,-0.57923,1.01,JARVIS
JVASP-102602,Rb2P2Pt,-0.60025,0.675,JARVIS
JVASP-9114,Rb2P3,-0.52439,0.74,JARVIS
JVASP-155178,Rb2PbCl4,-1.65126,2.704,JARVIS
JVASP-3678,Rb2PbCl6,-1.37744,0.902,JARVIS
JVASP-88845,Rb2PbO3,-1.38477,1.37,JARVIS
JVASP-99741,Rb2Pd,-0.00012,0.977,JARVIS
JVASP-112562,Rb2Pd3S4,-0.80724,1.197,JARVIS
JVASP-3951,Rb2PdBr6,-1.05862,0.515,JARVIS
JVASP-7682,Rb2PdC2,-0.06265,1.82,JARVIS
JVASP-35401,Rb2PdCl4,-1.4485,1.676,JARVIS
JVASP-3960,Rb2PdCl6,-1.27055,1.091,JARVIS
JVASP-3282,Rb2PdF6,-2.26255,2.176,JARVIS
JVASP-56953,Rb2PdI2Br4,-0.97627,0.188,JARVIS
JVASP-97378,Rb2PdI6,-0.83191,0.924,JARVIS
JVASP-34359,Rb2PdN2Cl2O4,-0.97631,1.534,JARVIS
JVASP-92678,Rb2PdSe2,-0.96576,0.926,JARVIS
JVASP-109886,Rb2PrAgBr6,-1.59781,2.993,JARVIS
JVASP-103195,Rb2PrAgCl6,-1.85501,3.455,JARVIS
JVASP-107133,Rb2PrAgF6,-3.00666,2.42,JARVIS
JVASP-102408,Rb2PrAgI6,-1.22992,2.62,JARVIS
JVASP-106429,Rb2PrCuI6,-1.19566,1.86,JARVIS
JVASP-2325,Rb2Pt3S4,-0.78077,1.42,JARVIS
JVASP-121839,Rb2PtC4I2N4,-0.24843,1.121,JARVIS
JVASP-3657,Rb2PtCl6,-1.32195,1.716,JARVIS
JVASP-2739,Rb2PtF6,-2.30676,2.612,JARVIS
JVASP-146141,Rb2PtI5,-0.88164,0.262,JARVIS
JVASP-3957,Rb2PtI6,-0.83094,0.424,JARVIS
JVASP-2685,Rb2PtS2,-1.05431,1.276,JARVIS
JVASP-2841,Rb2PtSe2,-0.97593,1.044,JARVIS
JVASP-99871,Rb2ReF6,-2.64303,1.555,JARVIS
JVASP-100074,Rb2RhAuF6,-1.97521,0.646,JARVIS
JVASP-98238,Rb2RuO4,-1.51429,0.489,JARVIS
JVASP-152632,Rb2S,-1.18908,2.046,JARVIS
JVASP-112535,Rb2S2NO6,-1.40715,0.9,JARVIS
JVASP-10125,Rb2S3,-0.94242,1.382,JARVIS
JVASP-4885,Rb2S5,-0.71768,1.679,JARVIS
JVASP-155339,Rb2SBr6,-0.88885,1.231,JARVIS
JVASP-155340,Rb2SCl6,-1.09101,2.027,JARVIS
JVASP-24941,Rb2Sb4O11,-1.62879,1.969,JARVIS
JVASP-21248,Rb2Sb4S7,-0.63563,1.381,JARVIS
JVASP-99715,Rb2SbAuCl6,-1.19153,0.158,JARVIS
JVASP-106441,Rb2SbAuF6,-2.20559,0.797,JARVIS
JVASP-98249,Rb2SbAuS4,-0.74042,1.222,JARVIS
JVASP-109885,Rb2ScAgBr6,-1.57426,2.767,JARVIS
JVASP-105658,Rb2ScAgCl6,-1.85967,3.067,JARVIS
JVASP-107850,Rb2ScAgF6,-3.12145,3.17,JARVIS
JVASP-107414,Rb2ScAgI6,-1.18315,2.037,JARVIS
JVASP-104521,Rb2ScAuBr6,-1.45048,1.534,JARVIS
JVASP-106922,Rb2ScAuCl6,-1.73141,1.947,JARVIS
JVASP-102403,Rb2ScAuF6,-2.92458,1.581,JARVIS
JVASP-107624,Rb2ScAuI6,-1.08843,1.034,JARVIS
JVASP-104533,Rb2ScInBr6,-1.6122,2.024,JARVIS
JVASP-100931,Rb2ScInI6,-1.22064,1.726,JARVIS
JVASP-106462,Rb2ScTlBr6,-1.63639,2.77,JARVIS
JVASP-109003,Rb2ScTlI6,-1.24378,2.319,JARVIS
JVASP-1738,Rb2Se,-1.16566,1.842,JARVIS
JVASP-143628,Rb2Se2O7,-1.18179,2.918,JARVIS
JVASP-10126,Rb2Se3,-0.88877,0.712,JARVIS
JVASP-54563,Rb2Se5,-0.64456,0.759,JARVIS
JVASP-157741,Rb2SeBr6,-0.99596,1.575,JARVIS
JVASP-3870,Rb2SeCl6,-1.21556,2.395,JARVIS
JVASP-10014,Rb2SiAs2,-0.49282,1.123,JARVIS
JVASP-157579,Rb2SiBr6,-1.2311,1.397,JARVIS
JVASP-157794,Rb2SiCl6,-1.59827,3.004,JARVIS
JVASP-157675,Rb2SiH6,-0.23807,2.252,JARVIS
JVASP-10885,Rb2SiS3,-1.23938,2.837,JARVIS
JVASP-100681,Rb2SmCuCl6,-1.86648,2.547,JARVIS
JVASP-2658,Rb2Sn2O3,-1.59883,1.18,JARVIS
JVASP-96633,Rb2Sn2Se5,-0.76879,0.823,JARVIS
JVASP-10303,Rb2SnAs2,-0.46497,0.757,JARVIS
JVASP-22649,Rb2SnBr6,-1.27064,0.983,JARVIS
JVASP-155195,Rb2SnCl4,-1.61531,1.937,JARVIS
JVASP-3606,Rb2SnCl6,-1.5629,2.22,JARVIS
JVASP-99353,Rb2SnH12N6,-0.30894,2.776,JARVIS
JVASP-50821,Rb2SnO3,-1.76686,2.386,JARVIS
JVASP-10485,Rb2SnSe3,-0.94969,1.603,JARVIS
JVASP-154573,Rb2SnTe5,-0.59714,0.495,JARVIS
JVASP-11377,Rb2TaAgS4,-1.15319,2.597,JARVIS
JVASP-10880,Rb2TaCuS4,-1.21032,2.398,JARVIS
JVASP-10881,Rb2TaCuSe4,-1.01535,2.046,JARVIS
JVASP-156326,Rb2TcBr6,-1.15067,0.9,JARVIS
JVASP-105941,Rb2TcCl6,-1.45527,1.057,JARVIS
JVASP-148916,Rb2Te,-1.10501,1.448,JARVIS
JVASP-92716,Rb2Te2Pd,-0.85805,0.722,JARVIS
JVASP-92725,Rb2Te2Pt,-0.86337,0.966,JARVIS
JVASP-154783,Rb2Te3,-0.81306,0.596,JARVIS
JVASP-4149,Rb2Te5,-0.5848,0.22,JARVIS
JVASP-22661,Rb2TeBr6,-1.10965,1.962,JARVIS
JVASP-3555,Rb2TeCl6,-1.34902,2.448,JARVIS
JVASP-14351,Rb2TeI6,-0.81776,1.424,JARVIS
JVASP-94857,Rb2TeSe4,-0.69185,0.79,JARVIS
JVASP-27196,Rb2Ti6O13,-3.12775,2.699,JARVIS
JVASP-137258,Rb2TiAg2S4,-1.08233,1.656,JARVIS
JVASP-157651,Rb2TiBr6,-1.57772,1.371,JARVIS
JVASP-3864,Rb2TiCl6,-1.92315,2.016,JARVIS
JVASP-10085,Rb2TiCu2S4,-1.18218,1.725,JARVIS
JVASP-22833,Rb2TiSi3O9,-2.89581,3.245,JARVIS
JVASP-145862,Rb2TiTe3O12,-1.66587,1.498,JARVIS
JVASP-109475,Rb2TlAgF6,-2.21633,0.258,JARVIS
JVASP-111234,Rb2TlAsBr6,-1.10566,0.95,JARVIS
JVASP-102417,Rb2TlAsCl6,-1.32407,1.351,JARVIS
JVASP-107633,Rb2TlAsF6,-2.4329,2.682,JARVIS
JVASP-107144,Rb2TlAsI6,-0.8149,0.762,JARVIS
JVASP-109252,Rb2TlBiBr6,-1.20491,1.473,JARVIS
JVASP-102085,Rb2TlBiF6,-2.5163,3.139,JARVIS
JVASP-105073,Rb2TlGaCl6,-1.49582,2.146,JARVIS
JVASP-99725,Rb2TlGaI6,-0.86204,0.339,JARVIS
JVASP-102900,Rb2TlInBr6,-1.22796,1.504,JARVIS
JVASP-38087,Rb2TlInCl6,-1.48421,2.269,JARVIS
JVASP-109250,Rb2TlInI6,-0.91872,0.69,JARVIS
JVASP-102088,Rb2TlIrF6,-2.17703,2.215,JARVIS
JVASP-102267,Rb2TlRhF6,-2.3041,1.912,JARVIS
JVASP-109896,Rb2TlSbBr6,-1.16344,0.983,JARVIS
JVASP-105078,Rb2TlSbCl6,-1.38574,1.406,JARVIS
JVASP-104539,Rb2TlSbI6,-0.86281,0.742,JARVIS
JVASP-101512,Rb2TmAuCl6,-1.77602,1.91,JARVIS
JVASP-146688,Rb2U2O7,-3.01592,1.496,JARVIS
JVASP-24276,Rb2U3I4O20,-1.80149,2.122,JARVIS
JVASP-87008,Rb2UO4,-2.86939,2.027,JARVIS
JVASP-26771,Rb2USi4O12,-2.92174,2.606,JARVIS
JVASP-27018,Rb2V3O8,-2.52936,0.67,JARVIS
JVASP-139971,Rb2V4O9,-2.47403,0.663,JARVIS
JVASP-99254,Rb2VAgS4,-1.06935,1.379,JARVIS
JVASP-11206,Rb2VAgSe4,-0.91584,1.092,JARVIS
JVASP-155177,Rb2VCl4,-1.72429,0.3,JARVIS
JVASP-11379,Rb2VCuS4,-1.15093,1.297,JARVIS
JVASP-155189,Rb2VF4,-2.84821,0.834,JARVIS
JVASP-145694,Rb2VO2F4,-2.5478,0.653,JARVIS
JVASP-99938,Rb2WO2F4,-2.75197,2.238,JARVIS
JVASP-152917,Rb2WO4,-2.29445,2.017,JARVIS
JVASP-105667,Rb2YAgBr6,-1.6094,3.339,JARVIS
JVASP-101517,Rb2YAgF6,-3.12147,2.742,JARVIS
JVASP-105068,Rb2YAgI6,-1.24685,2.559,JARVIS
JVASP-102406,Rb2YAuBr6,-1.50638,1.668,JARVIS
JVASP-109881,Rb2YAuF6,-2.92373,1.377,JARVIS
JVASP-109476,Rb2YAuI6,-1.14865,1.155,JARVIS
JVASP-107623,Rb2YCuCl6,-1.91512,2.639,JARVIS
JVASP-100886,Rb2YCuF6,-3.11104,0.936,JARVIS
JVASP-100474,Rb2YCuI6,-1.18974,2.064,JARVIS
JVASP-110719,Rb2YInBr6,-1.66496,2.645,JARVIS
JVASP-109253,Rb2YInCl6,-1.95671,2.99,JARVIS
JVASP-110380,Rb2YInI6,-1.25721,2.349,JARVIS
JVASP-110387,Rb2YTlI6,-1.28321,2.988,JARVIS
JVASP-152896,Rb2ZnCl4,-1.71776,3.131,JARVIS
JVASP-152786,Rb2ZnI4,-1.21114,2.859,JARVIS
JVASP-26772,Rb2ZnO2,-1.46769,1.734,JARVIS
JVASP-41948,Rb2Zr2O5,-2.93267,1.885,JARVIS
JVASP-157650,Rb2ZrBr6,-1.72221,2.63,JARVIS
JVASP-3876,Rb2ZrCl6,-2.07809,3.488,JARVIS
JVASP-52465,Rb2ZrO3,-2.64229,3.475,JARVIS
JVASP-112652,Rb3Ag9Sb4S12,-0.4333,1.608,JARVIS
JVASP-115833,Rb3AgS,-0.58326,1.218,JARVIS
JVASP-103206,Rb3AlI6,-1.1315,2.092,JARVIS
JVASP-11366,Rb3AlO3,-2.16279,3.054,JARVIS
JVASP-102270,Rb3AsBr6,-1.26874,2.884,JARVIS
JVASP-107422,Rb3AsCl6,-1.50864,3.407,JARVIS
JVASP-109257,Rb3AsI6,-0.95458,2.141,JARVIS
